DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
EALC,358,EALC 358g,Transnational Chinese Literature and Culture,"An introduction to Sinophone literatures and cultures (in English translation) from the Asia-Pacific region, including Taiwan, Hong Kong, Tibet, Southeast Asia, and North America.",B,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
EALC,361,EALC 361,Global East Asia,Maymester Study Abroad Program to China or Japan with a focus on globalization.,,,False,"4.0 units, max 12",,,,EASC-360,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/easc/"">EASC</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/ealc/"">EALC</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/easc-360/"">EASC 360</a>.</li><li class=""alert""><strong>Note:</strong> <a href=""https://classes.usc.edu/term-20241/course/easc-360/"">EASC 360</a> is a Maymester course. Students must complete the online application by November 6, 2023 and be admitted to register. For more information, or to apply, please visit dornsife.usc.edu/eascenter/programs/easc-360-global-east-asia/ </li></ul>"
EALC,366,EALC 366,Chinese Professional Internship,"Combined classroom discussion and supervised internship at companies. Practical experience in applying communication and cultural knowledge in a professional, ""real world"" employment context.",,,False,"2.0 units, max 6",,Prerequisite: EALC 206,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-206/"">EALC 206</a></li></ul>"
EALC,380,EALC 380,Cultural Topics in East Asian Literature,"Selected themes, genres, and periods in East Asian literature, e.g., Taoism and Buddhism, women, folktales.",,,False,,4,,,,"<ul class=""notes""></ul>"
EALC,381,EALC 381g,Visual Cultures of Asia,"Exploration of one or more major traditions of visual culture in Asia through cross-cultural, interdisciplinary perspectives.",,,False,,4,,,AHIS-381,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/ahis/"">AHIS</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/ealc/"">EALC</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/ahis-381/"">AHIS 381</a>.</li></ul>"
EALC,404,EALC 404,Advanced Modern Chinese III,"Readings in modern Chinese literary, documentary, and epistolary styles; stylistic and syntactic analysis; composition; translation. Prerequisite: 306 or equivalent.",,,False,,4,Prerequisite: EALC 306,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-306/"">EALC 306</a></li></ul>"
EALC,407,EALC 407,News and Web Chinese,Reading selections from newspaper articles and online reports to further develop proficiency in advanced Chinese and understanding of the society and culture.,,,False,,4,Prerequisite: EALC 404,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-404/"">EALC 404</a></li></ul>"
EALC,412B,EALC 412b,Business Chinese,Continuation of EALC 412a.,,,False,,4,Prerequisite: EALC 412A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-412A/"">EALC 412A</a></li></ul>"
EALC,422,EALC 422,Advanced Japanese III,"Students develop advanced levels of Japanese linguistic knowledge and communication skills through speaking, listening, reading and writing activities using authentic Japanese texts and discourse.",,,False,,4,Prerequisite: EALC 322,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-322/"">EALC 322</a></li></ul>"
EALC,428,EALC 428,Nature and the Ecological Imagination in Japanese Literature,Examination of cultural perceptions about nature and how they affect attitudes toward the environment: includes comparisons to Euro-American as well as other East Asian traditions.,,,False,,4,,,,"<ul class=""notes""></ul>"
EALC,455,EALC 455,Japanese Fiction,"Japanese fiction from early to modern times; literary, philosophical, and social aspects of tales and novels. Conducted in English.",,,False,,4,,,,"<ul class=""notes""></ul>"
EALC,489,EALC 489,The Mongol Era in China,"An exploration of the Mongol era in China through an examination of three great historical figures, including how depictions of them have changed over time.",,,False,,4,,,,"<ul class=""notes""></ul>"
EALC,490,EALC 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
EALC,494A,EALC 494a,Honors Thesis,Research and writing of original thesis under guidance of faculty member.,,,False,,4,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): East Asian Languages and Cultures</li></ul>"
EALC,494B,EALC 494b,Honors Thesis,Research and writing of original thesis under guidance of faculty member.,,,False,,4,Prerequisite: EALC 494A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-494A/"">EALC 494A</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): East Asian Languages and Cultures</li></ul>"
EALC,509,EALC 509,Transnational Korean Cinema,"Korean cinema since the early 20th century, focusing on transnational production, circulation and consumption.",,,False,"4.0 units, max 12",,,,,"<ul class=""notes""></ul>"
EALC,510,EALC 510,Contemporary Japanese Cinema,Japanese cinema since the 1980s focusing on the works by filmmakers.,,,False,"4.0 units, max 12",,,,,"<ul class=""notes""></ul>"
EALC,588A,EALC 588a,Directed Readings,Assigned readings according to individual needs.,,,False,,2,,,,"<ul class=""notes""></ul>"
EALC,588B,EALC 588b,Directed Readings,Assigned readings according to individual needs.,,,False,,2,Prerequisite: EALC 588A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-588A/"">EALC 588A</a></li></ul>"
EALC,590,EALC 590,Directed Research,Research leading tothe Master's Degree. Maximum units which may be applied tothe degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
EALC,594A,EALC 594a,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,2,,,,"<ul class=""notes""></ul>"
EALC,594B,EALC 594b,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,2,Prerequisite: EALC 594A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-594A/"">EALC 594A</a></li></ul>"
EALC,594Z,EALC 594z,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,0,Prerequisite: EALC 594B,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-594B/"">EALC 594B</a></li></ul>"
EALC,599,EALC 599,Special Topics,Special topics in East Asian Languages and Cultures.,,,False,"2.0-4.0 units, max 8",,,,,"<ul class=""notes""></ul>"
EALC,700,EALC 700,Professionalization Seminar for Advanced Graduate Students,"Familiarizes advanced graduate students with topics relevant to academic work in East Asian humanities, including research planning, dissertation writing, publishing, and conference presentation.",,,False,"2.0 units, max 4",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student, Master Student</li></ul>"
EALC,794A,EALC 794a,Doctoral Dissertation,Credit on acceptance of dissertation. Graded IP/CR/NC.,,,False,,2,,,,"<ul class=""notes""></ul>"
EALC,794B,EALC 794b,Doctoral Dissertation,Credit on acceptance of dissertation. Graded IP/CR/NC.,,,False,,2,Prerequisite: EALC 794A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-794A/"">EALC 794A</a></li></ul>"
EALC,794C,EALC 794c,Doctoral Dissertation,Credit on acceptance of dissertation. Graded IP/CR/NC.,,,False,,2,Prerequisite: EALC 794B,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-794B/"">EALC 794B</a></li></ul>"
EALC,794D,EALC 794d,Doctoral Dissertation,Credit on acceptance of dissertation. Graded IP/CR/NC.,,,False,,2,Prerequisite: EALC 794C,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-794C/"">EALC 794C</a></li></ul>"
EALC,794Z,EALC 794z,Doctoral Dissertation,Credit on acceptance of dissertation. Graded IP/CR/NC.,,,False,,0,Prerequisite: EALC 794D,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ealc-794D/"">EALC 794D</a></li></ul>"
EASC,160,EASC 160mgp,China and the World,Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.,C,H,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""multicultural""><strong>Diversity:</strong> This course satisfies the university's diversity requirement.</li><li class=""alert""><strong>Note:</strong> Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective. Register for lecture and one discussion </li></ul>"
EASC,360,EASC 360,Global East Asia,Maymester Study Abroad Program to China or Japan with a focus on globalization.,,,False,"4.0 units, max 12",,,,,"<ul class=""notes""><li class=""alert""><strong>Note:</strong> <a href=""https://classes.usc.edu/term-20241/course/easc-360/"">EASC 360</a> is a Maymester course. Students must complete the online application by November 6, 2023 and be admitted to register. For more information, or to apply, please visit dornsife.usc.edu/eascenter/programs/easc-360-global-east-asia/ </li></ul>"
EASC,490,EASC 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li><li class=""alert""><strong>Note:</strong> Individual research and readings. Not available for graduate credit. </li></ul>"
EASC,495,EASC 495x,Honors Thesis,Writing the honors thesis: for East Asian Area Studies Honors majors.,,,False,,4,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following major(s): East Asian Area Studies</li><li class=""restriction""><strong>Restriction:</strong>  Registration closed to the following class level(s): Doctoral Student, Master Student</li><li class=""alert""><strong>Note:</strong> Writing the honors thesis for East Asian Area Studies Honors majors. </li></ul>"
